Sample Location,Decision Unit,Sample Type,Sample Depth (feet bgs),Sample ID,Sample Date,Chemical,Concentration,Detection
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,"1,2,3,4,7,8,9-HpCDF",1.79,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,OCDF,75.93333333333332,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total TCDD,1.3399999999999999,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total PeCDD,0.727,U
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total HxCDD,46.23333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total HpCDD,289.3333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total TCDF,11.076666666666668,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total PeCDF,21.133333333333336,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total HxCDF,39.13333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total HpCDF,93.83333333333333,NA
Central Parcel,DU-11,ISM,2-3,DU-11 (2-3) M,--,Total D/F TEQ (Mammal),4.839413333333334,J
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"2,3,7,8-TCDD",0.41,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,7,8-PeCDD",10.6,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,4,7,8-HxCDD",1.02,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,6,7,8-HxCDD",60.7,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,7,8,9-HxCDD",31.4,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,4,6,7,8-HpCDD",218,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,OCDD,884,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"2,3,7,8-TCDF",0.31,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,7,8-PeCDF",0.214,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"2,3,4,7,8-PeCDF",4.57,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,4,7,8-HxCDF",3.08,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,6,7,8-HxCDF",2.63,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"2,3,4,6,7,8-HxCDF",3.06,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,7,8,9-HxCDF",0.817,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,4,7,8-HpCDF",52.1,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,"1,2,3,4,7,8,9-HpCDF",0.851,U
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,OCDF,50,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total TCDD,11.6,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total PeCDD,62,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total HxCDD,396,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total HpCDD,487,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total TCDF,61.8,JN
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total PeCDF,54,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total HxCDF,52.3,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total HpCDF,101,NA
Central Parcel,DU-12,ISM,0-1,DU-12 (0-1),44789,Total D/F TEQ (Mammal),25.359015000000003,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"2,3,7,8-TCDD",0.471,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,7,8-PeCDD",0.945,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,4,7,8-HxCDD",1.04,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,6,7,8-HxCDD",12.7,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,7,8,9-HxCDD",6.79,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,4,6,7,8-HpCDD",74.5,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,OCDD,426,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"2,3,7,8-TCDF",0.33,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,7,8-PeCDF",1.46,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"2,3,4,7,8-PeCDF",1.35,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,4,7,8-HxCDF",0.877,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,6,7,8-HxCDF",0.858,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"2,3,4,6,7,8-HxCDF",1.11,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,7,8,9-HxCDF",1.14,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,4,7,8-HpCDF",17.6,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,"1,2,3,4,7,8,9-HpCDF",0.758,U
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,OCDF,28,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total TCDD,4.55,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total PeCDD,4.46,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total HxCDD,99.3,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total HpCDD,157,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total TCDF,6.56,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total PeCDF,9.69,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total HxCDF,15.6,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total HpCDF,38.5,NA
Central Parcel,DU-12,ISM,1-2,DU-12 (1-2),44789,Total D/F TEQ (Mammal),4.21014,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"2,3,7,8-TCDD",0.358,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,7,8-PeCDD",0.883,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,4,7,8-HxCDD",1.4,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,6,7,8-HxCDD",6.51,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,7,8,9-HxCDD",4.84,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,4,6,7,8-HpCDD",30.9,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,OCDD,168,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"2,3,7,8-TCDF",0.337,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,7,8-PeCDF",1.21,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"2,3,4,7,8-PeCDF",1.09,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,4,7,8-HxCDF",0.634,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,6,7,8-HxCDF",0.602,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"2,3,4,6,7,8-HxCDF",0.767,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,7,8,9-HxCDF",0.927,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,4,7,8-HpCDF",6.36,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,"1,2,3,4,7,8,9-HpCDF",0.998,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,OCDF,7.73,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total TCDD,3.26,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total PeCDD,0.883,U
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total HxCDD,43.2,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total HpCDD,62.9,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total TCDF,8.71,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total PeCDF,8.8,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total HxCDF,6.04,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total HpCDF,13.8,NA
Central Parcel,DU-12,ISM,2-3,DU-12 (2-3),44789,Total D/F TEQ (Mammal),2.600809,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"2,3,7,8-TCDD",3.88,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,7,8-PeCDD",117,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,4,7,8-HxCDD",42.2,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,6,7,8-HxCDD",795,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,7,8,9-HxCDD",434,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,4,6,7,8-HpCDD",1500,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,OCDD,1840,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"2,3,7,8-TCDF",2.4,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,7,8-PeCDF",4.35,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"2,3,4,7,8-PeCDF",12.2,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,4,7,8-HxCDF",10.9,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,6,7,8-HxCDF",12,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"2,3,4,6,7,8-HxCDF",15.1,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,7,8,9-HxCDF",5.22,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,4,7,8-HpCDF",501,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,"1,2,3,4,7,8,9-HpCDF",6.93,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,OCDF,342,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total TCDD,68.6,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total PeCDD,702,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total HxCDD,4920,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total HpCDD,2850,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total TCDF,151,JN
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total PeCDF,181,JN
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total HxCDF,239,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total HpCDF,839,NA
Central Parcel,DU-13,ISM,0-1,DU-13 (0-1)A,44802,Total D/F TEQ (Mammal),277.08639999999997,J
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"2,3,7,8-TCDD",2.77,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,7,8-PeCDD",66.7,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,4,7,8-HxCDD",23.7,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,6,7,8-HxCDD",470,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,7,8,9-HxCDD",265,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,4,6,7,8-HpCDD",1020,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,OCDD,1940,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"2,3,7,8-TCDF",1.73,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,7,8-PeCDF",2.83,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"2,3,4,7,8-PeCDF",11.1,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,4,7,8-HxCDF",7.31,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,6,7,8-HxCDF",7.57,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"2,3,4,6,7,8-HxCDF",10.5,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,7,8,9-HxCDF",2.13,J
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,4,7,8-HpCDF",3.2,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,"1,2,3,4,7,8,9-HpCDF",5.19,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,OCDF,284,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total TCDD,42.8,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total PeCDD,411,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total HxCDD,3060,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total HpCDD,1920,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total TCDF,165,JN
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total PeCDF,159,JN
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total HxCDF,184,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total HpCDF,568,NA
Central Parcel,DU-13,ISM,0-1  FR,DU-13 (0-1)B,44802,Total D/F TEQ (Mammal),162.63,J
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"2,3,7,8-TCDD",3.15,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,7,8-PeCDD",79.3,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,4,7,8-HxCDD",31.7,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,6,7,8-HxCDD",566,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,7,8,9-HxCDD",310,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,4,6,7,8-HpCDD",1120,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,OCDD,1620,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"2,3,7,8-TCDF",1.99,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,7,8-PeCDF",3.63,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"2,3,4,7,8-PeCDF",11.3,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,4,7,8-HxCDF",8.77,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,6,7,8-HxCDF",9.64,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"2,3,4,6,7,8-HxCDF",12.7,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,7,8,9-HxCDF",4.37,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,4,7,8-HpCDF",360,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,"1,2,3,4,7,8,9-HpCDF",5.59,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,OCDF,287,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total TCDD,52.5,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total PeCDD,503,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total HxCDD,3550,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total HpCDD,2120,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total TCDF,125,JN
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total PeCDF,163,JN
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total HxCDF,211,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total HpCDF,623,NA
Central Parcel,DU-13,ISM,0-1 FR,DU-13 (0-1)C,44802,Total D/F TEQ (Mammal),195.8939,J
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"2,3,7,8-TCDD",0.698,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,7,8-PeCDD",14.3,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,4,7,8-HxCDD",2.58,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,6,7,8-HxCDD",102,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,7,8,9-HxCDD",54.1,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,4,6,7,8-HpCDD",243,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,OCDD,551,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"2,3,7,8-TCDF",0.75,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,7,8-PeCDF",1.39,J
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"2,3,4,7,8-PeCDF",3.29,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,4,7,8-HxCDF",2.72,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,6,7,8-HxCDF",2.45,J
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"2,3,4,6,7,8-HxCDF",2.98,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,7,8,9-HxCDF",0.49,U
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,4,7,8-HpCDF",72.4,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,"1,2,3,4,7,8,9-HpCDF",2.09,J
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,OCDF,95.1,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total TCDD,11.3,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total PeCDD,89.5,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total HxCDD,648,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total HpCDD,475,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total TCDF,30.6,JN
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total PeCDF,44.9,JN
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total HxCDF,51.9,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total HpCDF,147,NA
Central Parcel,DU-13,ISM,1-2,DU-13 (1-2)A,44803,Total D/F TEQ (Mammal),36.17793000000001,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"2,3,7,8-TCDD",0.381,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,7,8-PeCDD",4.38,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,4,7,8-HxCDD",0.778,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,6,7,8-HxCDD",20.6,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,7,8,9-HxCDD",11.5,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,4,6,7,8-HpCDD",98.9,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,OCDD,463,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"2,3,7,8-TCDF",0.185,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,7,8-PeCDF",1.61,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"2,3,4,7,8-PeCDF",5.27,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,4,7,8-HxCDF",1.76,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,6,7,8-HxCDF",2.22,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"2,3,4,6,7,8-HxCDF",2.89,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,7,8,9-HxCDF",0.442,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,4,7,8-HpCDF",27.9,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,"1,2,3,4,7,8,9-HpCDF",0.833,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,OCDF,71.6,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total TCDD,5.46,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total PeCDD,29.3,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total HxCDD,184,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total HpCDD,183,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total TCDF,61.7,JN
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total PeCDF,77.2,JN
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total HxCDF,48,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total HpCDF,71,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)B,44803,Total D/F TEQ (Mammal),11.575445,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"2,3,7,8-TCDD",0.499,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,7,8-PeCDD",10.6,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,4,7,8-HxCDD",1.93,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,6,7,8-HxCDD",62.6,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,7,8,9-HxCDD",34.5,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,4,6,7,8-HpCDD",170,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,OCDD,436,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"2,3,7,8-TCDF",0.828,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,7,8-PeCDF",2.28,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"2,3,4,7,8-PeCDF",6.44,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,4,7,8-HxCDF",2.39,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,6,7,8-HxCDF",2.89,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"2,3,4,6,7,8-HxCDF",3.87,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,7,8,9-HxCDF",0.628,U
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,4,7,8-HpCDF",49.3,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,"1,2,3,4,7,8,9-HpCDF",1.31,J
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,OCDF,69.7,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total TCDD,10.4,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total PeCDD,69.4,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total HxCDD,413,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total HpCDD,326,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total TCDF,88.2,JN
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total PeCDF,97,JN
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total HxCDF,57.4,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total HpCDF,104,NA
Central Parcel,DU-13,ISM,1-2 FR,DU-13 (1-2)C,44803,Total D/F TEQ (Mammal),26.35521,J
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,"2,3,7,8-TCDD",0.208,U
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,"1,2,3,7,8-PeCDD",10.9,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,"1,2,3,4,7,8-HxCDD",4.23,NA
Central Parcel,DU-13,ISM,2-3,DU-13 (2-3)A,44804,"1,2,3,6,7,8-HxCDD",78.9,NA
